0.004817379470498627 , 0.038026235470496605 , -0.020719709529495634 , -0.03182736052950287 , -0.056005407529503407 , 0.03779205247049661 , 0.046887166470496594 , -0.056518220529503393 , -0.0500192505295034 , -0.5322388205294487 , 0.0455002624704966 , 0.051789839470496604 , -0.08362814052953829 , 0.08626490947046171 , 0.030552584470504338 , 0.15668127947048222 , -0.054956235529503406 , -0.07162028052953828 , 0.032009422470496596 , -0.02398066852949563 , 0.054421323470496594 , 0.003023575470498686 , 0.0888148894704617 , 0.09816574947046171 , -0.006770081929501373 , 0.038187429470496595 , 0.06170117947049662 , 0.037300649470496605 , -0.047825260529503394 , 0.0589428394704966 , 0.005373662470498627 , 0.05455763947049659 , 0.02167436447050437 , -0.0471241035295034 , -0.41563566052944234 , 0.01852998847050437 , -0.1825057205295178 , -0.006476565829501373 , 0.1124307294704617 , -0.0789858305295383 , 0.01804771947050437 , 0.19173633947048221 , -0.018653095529495633 , 0.0380591814704966 , -0.02238603352949563 , -0.035991076529503396 , 0.0737879994704617 , -5.548435295013181E-4 , -0.0875582205295383 , -0.06269585352952965 , -0.0770483655295383 , 0.0677366294704617 , -6.112785295013114E-4 , -0.0832562405295383 , -0.10517543052953829 , 0.004423071970498627 , -0.1778416805295178 , 0.002782713470498684 , -0.0493719205295034 , -0.01626577382949564 , -0.005606124129501373 , -0.12446799052953829 , -0.0539487235295034 , -0.1296688365295178 , 0.007430399470498581 , 0.006317302470498626 , -0.047924165529503404 , 0.001338516470498687 , -0.07358202052953829 , -0.031221397529496205 , -0.0563545085295034 , 0.09396319447046171 , -0.050214794529503406 , -0.030662991529495632 , -0.027384965529495632 , 0.0495679744704966 , 0.10654426947046171 , 0.05924283947049659 , 0.08182440947046171 , 0.2248625694704822 , -0.0345430025295034 , -0.0053711409295013725 , 0.08771753947046171 , -0.011152030229501765 , -0.1113971905295383 , 0.0036239114704986644 , 0.0439881044704966 , -0.11999276052953829 , 0.038107651470496606 , -0.08479504052953829 , 7.953314704986851E-4 , 0.021008204470504367 , -0.054452915529503404 , 0.050040409470496594 , 0.0414615714704966 , -0.02901689752949563 , -0.0447485455295034 , -0.012684595729501768 , 0.010558280470498234 , 0.02395320247050437 , -0.09863954052953829 , -0.25632996052944235 , 0.032516469470496606 , 0.049639039470496596 , -0.006326841129501374 , -0.09636925552953829 , 0.0866923094704617 , 0.001320887470498687 , -0.004984378929501372 , 0.08478505947046171 , -0.1003939305295383 , 0.06474755947046171 , 0.1508022794704822 , 0.007676032470498961 , -0.1831310705295178 , -0.027050480529495633 , 0.042874212470496595 , -0.0412851135295034 , -0.1382850705295178 , 0.0800900294704617 , 
0.1032494104527229 , 
