自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(4手）
2,2,"(3,2)",125,1350,"(2,3)"：112,"(3,2)"：125,"(4,5)"：121,"(5,4)"：113

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(4手）
3,3,"(1,2)",107,1278,"(1,2)"：107,"(2,3)"：107,"(4,5)"：100,"(5,4)"：99

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(5手）
4,4,"(2,3)",127,1272,"(2,3)"：127,"(2,5)"：107,"(3,5)"：101,"(4,5)"：123,"(5,5)"：118

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(10手）
4,6,"(3,0)",121,2056,"(1,0)"：106,"(1,1)"：109,"(1,3)"：104,"(1,4)"：110,"(1,5)"：114,"(2,5)"：114,"(3,0)"：121,"(3,5)"：111,"(4,5)"：110,"(5,5)"：117

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(9手）
5,7,"(2,5)",128,1683,"(1,0)"：104,"(1,1)"：106,"(1,3)"：95,"(1,4)"：104,"(1,5)"：127,"(2,5)"：128,"(3,5)"：114,"(4,5)"：85,"(5,5)"：107

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(9手）
6,8,"(1,4)",114,1704,"(1,0)"：95,"(1,1)"：111,"(1,3)"：102,"(1,4)"：114,"(1,5)"：108,"(1,6)"：95,"(4,5)"：102,"(5,4)"：106,"(5,5)"：103

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(9手）
6,10,"(2,7)",123,1677,"(0,5)"：111,"(1,0)"：104,"(1,1)"：119,"(1,5)"：103,"(1,6)"：119,"(2,7)"：123,"(3,5)"：109,"(4,5)"：103,"(5,5)"：109

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(9手）
9,9,"(0,5)",136,1367,"(0,5)"：136,"(1,0)"：112,"(1,1)"：111,"(1,6)"：109,"(3,5)"：109,"(4,5)"：96,"(4,6)"：109,"(5,4)"：111,"(5,5)"：116

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(10手）
10,10,"(0,3)",121,1453,"(0,3)"：121,"(1,0)"：104,"(1,1)"：118,"(3,5)"：116,"(4,5)"：96,"(4,6)"：106,"(4,7)"：110,"(5,3)"：110,"(5,4)"：110,"(5,5)"：121

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(10手）
10,12,"(4,6)",130,1506,"(0,2)"：125,"(1,0)"：123,"(3,1)"：104,"(3,5)"：124,"(4,2)"：127,"(4,5)"：111,"(4,6)"：130,"(4,7)"：122,"(5,3)"：117,"(5,4)"：127

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(8手）
11,13,"(3,1)",114,1070,"(0,2)"：104,"(1,0)"：100,"(3,1)"：114,"(3,5)"：103,"(4,2)"：114,"(4,5)"：86,"(5,3)"：113,"(5,4)"：110

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(7手）
13,13,"(5,4)",142,822,"(0,1)"：84,"(1,0)"：87,"(3,5)"：123,"(4,2)"：127,"(4,5)"：111,"(5,3)"：132,"(5,4)"：142

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(8手）
16,12,"(6,4)",137,817,"(0,1)"：79,"(1,0)"：99,"(1,6)"：101,"(4,2)"：132,"(4,5)"：123,"(5,6)"：128,"(6,1)"：109,"(6,4)"：137

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(7手）
17,13,"(4,5)",134,723,"(0,1)"：97,"(1,0)"：107,"(1,6)"：112,"(4,2)"：127,"(4,5)"：134,"(5,6)"：133,"(6,1)"：109

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(8手）
17,15,"(0,0)",177,808,"(0,0)"：177,"(0,1)"：114,"(1,0)"：122,"(1,6)"：135,"(4,2)"：140,"(5,6)"：136,"(6,1)"：125,"(7,7)"：159

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(7手）
17,17,"(7,7)",213,616,"(1,0)"：200,"(4,2)"：178,"(5,6)"：168,"(6,2)"：190,"(6,3)"：192,"(6,5)"：174,"(7,7)"：213

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(10手）
21,15,"(5,1)",217,758,"(1,0)"：210,"(1,5)"：207,"(3,7)"：203,"(4,2)"：210,"(4,7)"：209,"(5,1)"：217,"(5,6)"：209,"(6,2)"：203,"(6,3)"：195,"(6,5)"：203

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(7手）
23,15,"(1,0)",227,479,"(1,0)"：227,"(1,6)"：198,"(4,2)"：198,"(4,7)"：195,"(5,6)"：223,"(7,4)"：204,"(7,5)"：200

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(8手）
21,19,"(6,0)",225,454,"(4,2)"：218,"(4,7)"：221,"(5,6)"：210,"(6,0)"：225,"(6,2)"：217,"(6,3)"：222,"(6,5)"：217,"(7,4)"：222

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(9手）
24,18,"(0,1)",247,432,"(0,1)"：247,"(1,5)"：212,"(4,2)"：207,"(4,7)"：208,"(5,6)"：223,"(6,2)"：210,"(6,3)"：218,"(6,5)"：209,"(7,4)"：208

自分の駒数(置く前),相手の駒数,次の手(座標),次の手の評価値(max),処理時間(ms),選択出来る手(9手）
