[Trial],[loss] 
1,0.09025789736797589
2,0.0508121652253063
3,0.03981141206871816
4,0.08892837826290803
5,0.11950482894324858
6,0.10342601813747163
7,0.1554028321820488
8,0.04548392460344467
9,0.05330297119279306
10,0.07444733446315227
11,0.03988038282104465
12,0.08762934423569971
13,0.06953740308879837
14,0.05516175046485028
15,0.1279177299018978
16,0.03149808641603755
17,0.036203996280756476
18,0.04233188373146277
19,0.08729040279397077
20,0.057382558261264045
21,0.06792789922585393
22,0.04887971235205481
23,0.1283881917281644
24,0.054858347351093475
25,0.07421848727402428
26,0.10019595855880922
27,0.03650911655411318
28,0.06951986693743624
29,0.11386573466151952
30,0.09815394224176915
31,0.05576810279533178
32,0.05713539312883007
33,0.05833539356363667
34,0.091999832862008
35,0.05271292482738874
36,0.05243178225458492
37,0.06486221724656623
38,0.058222719579309336
39,0.07652681868689529
40,0.06830621034029401
41,0.07888394783143546
42,0.06785048598323523
43,0.07347354444401961
44,0.06972070013940163
45,0.04892670540170555
46,0.04573305358488526
47,0.08794016061383703
48,0.05666396844047914
49,0.11490930184373344
50,0.09062069286379065
51,0.07174778188609178
52,0.038578679422016905
53,0.08927004384540999
54,0.09342965410826368
55,0.13395356374590414
56,0.1573298292362886
57,0.09580313686475952
58,0.1228382035108305
59,0.15296743005585356
60,0.15981098198197186
61,0.1364277676126449
62,0.05144752916820436
63,0.06349443634119077
64,0.09913983602003133
65,0.14669987789350128
66,0.22629994089814667
67,0.13427127027691949
68,0.10657204255579066
69,0.10945945675245938
70,0.03415031536971884
71,0.04870529964082325
72,0.06698799815894012
73,0.08901779673960404
74,0.13765147853918708
75,0.09898961306865602
76,0.05067225751726704
77,0.1348197607394
78,0.17672805056373778
79,0.10602911799247758
80,0.06388478863617282
81,0.09695120905525065
82,0.07064241721905244
83,0.08873679897234568
84,0.05102826860213548
85,0.1722212739177443
86,0.10921275575851984
87,0.09689330049412856
88,0.10743312673458011
89,0.05347472812431028
90,0.07528165096380374
91,0.07632416538647348
92,0.052396200440333704
93,0.07953449768141672
94,0.051156480068131796
95,0.025427675210346962
96,0.047478657163720885
97,0.07033782536939608
98,0.20607807395608538
99,0.08790336501842579
100,0.10062480787975672
101,0.07771280353878156
102,0.14343944289465976
103,0.03526230770001656
104,0.06507860781984107
105,0.04982167979577587
106,0.08461275245916784
107,0.08861700117534714
108,0.14373010487603607
109,0.11593531075224824
110,0.1257300468254268
111,0.047121943891491255
112,0.076520378415067
113,0.12058826290438315
114,0.06670811990894322
115,0.1428427692333253
116,0.1149909125058932
117,0.0647202915236783
118,0.1250870264756188
119,0.13560888062121274
120,0.15263605715908027
121,0.0624165256232259
122,0.09309142541165774
123,0.04415368427074912
124,0.044084462966647156
125,0.06788942715598674
126,0.08762923481899323
127,0.12244100262222878
128,0.09122261164899047
129,0.09074839897901506
130,0.037075609191261884
131,0.0746450127881871
132,0.055665033925099444
133,0.09857054036266318
134,0.0835931919562979
135,0.06113671407056798
136,0.14057095806125605
137,0.22612346552096046
138,0.12320420428178287
139,0.08193909665656966
140,0.07845095368739716
141,0.08690277247948239
142,0.12284224755687435
143,0.05214410621265553
144,0.04446939684105992
145,0.0979529427944172
146,0.17243144539429017
147,0.1347903279069693
148,0.07247822226147776
149,0.11183302815171113
