[Trial],[loss] 
1,0.09025800010878049
2,0.05083163301550201
3,0.039912708076819105
4,0.09297246062244512
5,0.11994414658220816
6,0.10370549629884285
7,0.15725402328613272
8,0.0456013698634701
9,0.05278169494081361
10,0.07318467502818428
11,0.039994455605779626
12,0.07511836051681484
13,0.06290588404591478
14,0.06894495105475996
15,0.12753929623363924
16,0.03176500938306277
17,0.03454595375858866
18,0.04505685628683764
19,0.02752265623601097
20,0.05058422472106858
21,0.0617217978688296
22,0.05018685464644375
23,0.06538512816019754
24,0.04694624814343494
25,0.04209969656824113
26,0.06676873235864095
27,0.13702307740348754
28,0.06622019412870395
29,0.12145357151852716
30,0.08268963667896731
31,0.042514430292227026
32,0.05411051552757248
33,0.06504990204931403
34,0.08674363601333378
35,0.05505586162772753
36,0.03744753261804233
37,0.06210768674730173
38,0.05672980456972305
39,0.0695490695180553
40,0.06137051888758291
41,0.09013406434866462
42,0.07199940410411867
43,0.040294085600018306
44,0.04713084164978261
45,0.049301105079578224
46,0.04801172710839906
47,0.08329168927966017
48,0.05939573285074145
49,0.1259177558737987
50,0.09029935668830212
51,0.11438157014143786
52,0.08432233147512437
53,0.07726408451665855
54,0.05905023714335214
55,0.09251027221165006
56,0.09985012757582434
57,0.06946621035193426
58,0.14447807239652125
59,0.07393986978457621
60,0.04325562585303581
61,0.11210190164692994
62,0.09713189713049245
63,0.05284621670368186
64,0.06847990252320649
65,0.10409042109885255
66,0.11325495328753098
67,0.10117317152345098
68,0.08843927094179414
69,0.13687115064388483
70,0.07833675365459825
71,0.07267095517829306
72,0.12921476477931304
73,0.06454040150671424
74,0.05511574590859324
75,0.12172531482260893
76,0.06810078986743506
77,0.09046644030295894
78,0.06695395598193525
79,0.10853753145690856
80,0.08039683758656595
81,0.07969997770816037
82,0.0890921750278585
83,0.041408385475484887
84,0.065856661278661
85,0.06411848579969966
86,0.0552882499077201
87,0.08120423345735266
88,0.05868832452062819
89,0.057700552529502576
90,0.07370272142180706
91,0.065621967155507
92,0.037442046924315506
93,0.06883798020355843
94,0.0636594740350761
95,0.039254296860856956
96,0.03923963690589906
97,0.07772053031925338
98,0.06851923009134674
99,0.08866080707213635
100,0.09141753964166516
101,0.0572979415417958
102,0.13085379551114648
103,0.04130097199208742
104,0.09451139977817717
105,0.03856439082797755
106,0.049520821202778446
107,0.0398006684278807
108,0.06782777394818387
109,0.04845609464453116
110,0.06292250274620038
111,0.05156421088325368
112,0.0451328943138586
113,0.04924893648195235
114,0.06005768312430426
115,0.1245081492600258
116,0.14223181619165276
117,0.06130485105198653
118,0.13911413779777096
119,0.11431368047064223
120,0.1294963543120518
121,0.030233544716180803
122,0.05075858786083662
123,0.09753041788572371
124,0.0510531719890153
125,0.07106351009597883
126,0.0884200213159442
127,0.13105547534843093
128,0.10197289961630326
129,0.09257133762392591
130,0.04319515272944597
131,0.06747525032750562
132,0.052295493885066074
133,0.0868767158664776
134,0.07815349448309508
135,0.06630701812226283
136,0.15038127246464508
137,0.18371862493854293
138,0.0356699521831001
139,0.04147291470810886
140,0.055059198593058724
141,0.08322443886876812
142,0.04890946022152971
143,0.048414695222187616
144,0.04116722757146748
145,0.09852827268786897
146,0.16288131638558528
147,0.1291991396631964
148,0.06419946112603735
149,0.10165082372248464
150,0.1356457439467888
151,0.1282246162330593
152,0.12530259410072267
153,0.07747105899464139
154,0.20515406492770408
155,0.055845057006526005
156,0.13797642491437073
157,0.0720992620897314
158,0.11560401381706974
159,0.07160721515650333
160,0.06052353746179137
161,0.07537582512756737
162,0.09244562636650604
163,0.10766614995134051
164,0.05390167319603104
165,0.12662562945783462
166,0.11227486172033285
167,0.12077495506638475
168,0.10806631562432117
169,0.09054482651447564
170,0.06900877660627693
171,0.11614167987919646
172,0.1197202588048317
173,0.07211436019396267
174,0.09931398082808758
175,0.10010249681886813
176,0.06464320478438773
177,0.0898116474793427
178,0.06271986700552648
179,0.0852977366555125
180,0.08653463181983519
181,0.07242379157143687
182,0.06064709897629385
183,0.09542376366769038
184,0.06087098663445903
185,0.0689260671555985
186,0.0569300902594668
187,0.05877144001015178
188,0.0627801628790863
189,0.09717169982789636
190,0.0862935700044147
191,0.056418312165183004
192,0.053267845486370854
193,0.07555620626511876
194,0.05636151929804261
195,0.12473403873499243
196,0.08990565619998814
197,0.1127503000530602
198,0.12229971820217417
199,0.04417038746080351
200,0.12933079938520814
201,0.07852413558920744
202,0.09526644455307073
203,0.17935888335781397
204,0.15970879132279683
205,0.1294830657894435
206,0.09422230560347575
207,0.09219272585557198
208,0.10604650432823738
209,0.12283481594771548
210,0.058407806060423416
211,0.13248901417848116
212,0.057209502559731916
213,0.106756873507818
214,0.056760701501832364
215,0.04880089198473966
216,0.08908417132374617
217,0.11834680707449857
218,0.137717572254504
219,0.08434317625924503
220,0.09785395541033037
221,0.05882700990165648
222,0.05206190369111814
223,0.08031791595057478
224,0.09453942008477971
225,0.10244944599777218
226,0.05207684046517893
227,0.11076798243365021
228,0.08330797749494738
229,0.1041852671998986
230,0.11351513691523703
231,0.13734278388680735
232,0.09487592473884518
233,0.05643030851064251
234,0.11186413698048671
235,0.12598441366127108
236,0.09627421017553077
237,0.0728387946655927
238,0.11155131779331531
239,0.09916920371917796
240,0.10583564102339568
241,0.12869425662148265
242,0.09306710055057091
243,0.07101304627140914
244,0.1115679058721233
245,0.1445400134981976
246,0.1419375906383942
247,0.10698003497053903
248,0.0921020987669598
249,0.16266121246806958
250,0.1264879610414595
251,0.13029695742481107
252,0.06910648878211469
253,0.11243025310184404
254,0.21385044458798966
255,0.3028248104022499
256,0.06509502198765113
257,0.19953685691193226
258,0.12729892608946397
259,0.11549024087290892
260,0.08842660047507821
261,0.12414094135737952
262,0.11167048390677273
263,0.2569706266251815
264,0.17463419202163605
265,0.11476180391879613
266,0.07951819427483067
267,0.10057549636838613
268,0.13349230292994754
269,0.26376143572728084
270,0.1365315220881255
271,0.15007792369084216
272,0.12545525943541536
273,0.27975905255673544
274,0.13185386112381425
275,0.10049629993191071
276,0.06425898560329928
277,0.083464883414712
278,0.11729939141669149
279,0.22743432183323545
280,0.23298282832150927
281,0.15730205900685199
282,0.07369317447176073
283,0.05967182666343702
284,0.12381395636821899
285,0.21067834812093994
286,0.1568406567762383
287,0.05504901843434441
288,0.10069869822318239
289,0.17928141146485846
290,0.1367001221471959
291,0.09207999036159749
292,0.11514529164019328
293,0.092785536754953
294,0.06119099905169945
295,0.1382479873477329
296,0.15893557871752648
297,0.04197602809148851
298,0.10979298211452145
299,0.06503182544454017
300,0.08789863294633524
301,0.11469099992085201
302,0.10566356255490165
303,0.11879635734346897
304,0.1672015233902399
305,0.07357404076143217
306,0.09149047618334236
307,0.12649914828201042
308,0.09963700041406706
309,0.10379988229685906
310,0.0595516960575781
311,0.10176857098264605
312,0.19300383229916554
313,0.10108530786840744
314,0.11098965188700723
315,0.056729178933865504
316,0.11503440748049389
317,0.10409137233034445
318,0.18148533352516724
319,0.08532724004184716
320,0.10410008846807842
