B,3,2,60.0,W,2,2,-22.0,B,2,3,26.0,W,4,2,16.0,B,5,2,12.0,W,6,2,-26.0,B,3,1,28.0,W,2,5,18.0,B,5,4,22.0,W,6,4,60.0,B,6,5,-22.0,W,6,6,22.0,B,7,6,2.0,W,2,4,-8.0,B,1,3,-24.0,W,2,1,-12.0,B,1,2,-28.0,W,0,2,-30.0,B,0,3,-28.0,W,2,0,-24.0,B,0,1,6.0,W,1,4,14.0,B,4,0,44.0,W,4,1,-14.0,B,3,0,-42.0,W,5,0,18.0,B,0,5,-40.0,W,0,4,14.0,B,1,5,4.0,W,0,0,-38.0,B,5,1,-32.0,W,2,6,-42.0,B,0,6,-30.0,W,0,7,-46.0,B,1,1,-26.0,W,3,5,-46.0,B,5,3,-28.0,W,1,0,-10.0,B,7,5,0.0,W,5,5,8.0,B,7,7,-4.0,W,4,5,-18.0,B,6,3,-16.0,W,7,2,-36.0,B,7,3,-34.0,W,7,4,-28.0,B,7,1,-2.0,W,6,1,-22.0,B,7,0,-8.0,W,6,0,-30.0,B,5,6,-12.0,W,1,6,-36.0,B,2,7,-20.0,W,1,7,-26.0,B,3,6,-26.0,W,3,7,-26.0,B,4,7,-22.0,W,4,6,-28.0,B,5,7,-28.0,W,6,7,-28.0
B,5,4,60.0,W,5,5,16.0,B,4,5,-34.0,W,5,3,28.0,B,5,2,-30.0,W,3,5,26.0,B,4,6,-16.0,W,3,2,-52.0,B,2,5,28.0,W,1,5,-24.0,B,2,4,12.0,W,2,6,28.0,B,3,6,14.0,W,5,1,-20.0,B,1,7,-10.0,W,2,7,-22.0,B,3,7,10.0,W,5,6,-28.0,B,4,7,26.0,W,2,3,-8.0,B,1,4,20.0,W,0,4,34.0,B,0,5,-16.0,W,0,6,28.0,B,0,3,-20.0,W,0,2,42.0,B,1,6,-26.0,W,0,7,-36.0,B,1,3,-44.0,W,5,7,-20.0,B,6,7,-20.0,W,7,7,-30.0,B,6,6,6.0,W,7,6,-32.0,B,1,2,-42.0,W,2,2,-30.0,B,4,2,-12.0,W,4,1,-22.0,B,6,5,-24.0,W,7,5,-32.0,B,6,4,-36.0,W,7,4,-40.0,B,6,3,-14.0,W,7,3,-48.0,B,7,2,-50.0,W,6,2,-46.0,B,7,1,-30.0,W,7,0,-46.0,B,5,0,-42.0,W,6,1,-46.0,B,6,0,-38.0,W,4,0,-51.0,B,3,1,-44.0,W,2,0,-44.0,B,3,0,-28.0,W,2,1,-32.0,B,1,0,-30.0,W,0,0,-36.0,B,0,1,-28.0,W,1,1,-36.0
B,2,3,60.0,W,4,2,-4.0,B,5,4,80.0,W,4,5,-22.0,B,5,5,46.0,W,2,4,28.0,B,2,2,8.0,W,1,3,-22.0,B,3,2,-8.0,W,4,1,10.0,B,3,5,-8.0,W,1,2,24.0,B,1,5,18.0,W,5,3,-10.0,B,0,2,36.0,W,0,4,-8.0,B,3,1,-6.0,W,2,0,-6.0,B,6,3,30.0,W,2,5,42.0,B,5,2,-24.0,W,5,1,-32.0,B,1,4,-30.0,W,6,2,12.0,B,4,0,-40.0,W,7,4,-32.0,B,3,0,-18.0,W,0,3,-6.0,B,0,5,-30.0,W,5,0,-24.0,B,7,3,12.0,W,7,2,22.0,B,7,1,-22.0,W,7,0,-8.0,B,2,6,-28.0,W,6,4,-34.0,B,6,5,-40.0,W,7,5,-12.0,B,0,1,-32.0,W,3,6,-28.0,B,4,7,-36.0,W,2,1,-12.0,B,5,6,-6.0,W,4,6,-4.0,B,6,0,6.0,W,6,1,-30.0,B,6,6,-30.0,W,7,7,-34.0,B,7,6,-26.0,W,6,7,-34.0,B,1,0,-32.0,W,2,7,-36.0,B,3,7,-14.0,W,5,7,-36.0,B,1,6,-36.0,W,0,7,-52.0,B,1,7,-48.0,W,0,6,-48.0,W,0,0,-48.0,W,1,1,-48.0
B,4,5,60.0,W,5,5,-42.0,B,5,4,-44.0,W,5,3,-4.0,B,5,2,36.0,W,5,1,2.0,B,6,4,-6.0,W,2,5,38.0,B,3,2,-30.0,W,5,6,-12.0,B,3,6,12.0,W,3,5,-20.0,B,4,6,26.0,W,6,5,4.0,B,5,7,-28.0,W,4,7,30.0,B,3,7,10.0,W,7,5,14.0,B,6,7,16.0,W,2,1,-30.0,B,6,3,26.0,W,2,4,16.0,B,7,3,36.0,W,2,2,16.0,B,1,4,-18.0,W,4,2,32.0,B,6,2,44.0,W,1,5,32.0,B,1,3,2.0,W,2,7,26.0,B,2,6,44.0,W,2,3,14.0,B,0,4,36.0,W,0,5,26.0,B,7,4,38.0,W,7,2,-16.0,B,1,7,-36.0,W,1,2,-12.0,B,0,6,-24.0,W,7,6,-2.0,B,0,2,12.0,W,0,3,-34.0,B,0,1,-30.0,W,0,0,-28.0,B,1,6,-18.0,W,0,7,-30.0,B,6,6,-26.0,W,7,7,-34.0,B,7,1,-34.0,W,7,0,-36.0,B,4,1,-28.0,W,6,1,-30.0,B,5,0,-42.0,W,4,0,-36.0,B,6,0,-44.0,W,3,1,-28.0,B,3,0,-18.0,W,1,1,-38.0,B,2,0,-38.0,W,1,0,-38.0
B,3,2,60.0,W,2,4,-8.0,B,4,5,80.0,W,5,4,-20.0,B,5,5,20.0,W,4,2,-30.0,B,2,2,-12.0,W,5,2,38.0,B,2,3,-8.0,W,1,3,20.0,B,1,4,20.0,W,2,1,24.0,B,0,2,-6.0,W,1,2,24.0,B,3,1,12.0,W,4,1,-22.0,B,5,0,42.0,W,5,1,-16.0,B,3,0,6.0,W,0,5,-6.0,B,6,0,-50.0,W,3,5,-16.0,B,3,6,-4.0,W,4,6,-24.0,B,4,0,6.0,W,6,4,-42.0,B,2,0,28.0,W,0,3,50.0,B,6,2,-14.0,W,1,1,36.0,B,5,3,-4.0,W,6,3,37.0,B,7,5,-22.0,W,7,4,-14.0,B,7,3,-18.0,W,2,7,6.0,B,0,4,-24.0,W,2,5,16.0,B,1,5,28.0,W,7,2,2.0,B,7,1,-15.0,W,0,1,-16.0,B,2,6,-12.0,W,0,6,4.0,B,0,0,-4.0,W,1,0,-10.0,B,0,7,-4.0,W,7,0,4.0,B,6,1,20.0,W,3,7,4.0,B,5,7,4.0,W,4,7,4.0,B,1,7,4.0,W,1,6,-10.0,B,5,6,24.0,W,6,5,-10.0,B,6,6,-10.0,W,7,7,0.0,B,7,6,0.0,W,6,7,0.0
B,3,2,60.0,W,2,2,35.0,B,2,3,-20.0,W,4,2,-14.0,B,3,1,18.0,W,1,3,22.0,B,5,3,34.0,W,5,2,2.0,B,3,5,28.0,W,4,5,-26.0,B,5,1,-16.0,W,2,5,8.0,B,2,4,-8.0,W,1,4,34.0,B,0,3,6.0,W,0,4,20.0,B,2,1,16.0,W,0,2,-2.0,B,4,1,-30.0,W,1,2,-43.0,B,5,4,12.0,W,2,0,-16.0,B,5,5,-24.0,W,3,0,32.0,B,3,6,32.0,W,6,2,-10.0,B,0,5,44.0,W,5,0,-46.0,B,0,1,-18.0,W,4,0,24.0,B,1,5,26.0,W,6,5,-12.0,B,7,5,-28.0,W,5,6,6.0,B,4,7,-14.0,W,2,7,20.0,B,3,7,-34.0,W,6,7,2.0,B,6,4,34.0,W,5,7,-28.0,B,4,6,30.0,W,7,3,-14.0,B,7,4,-28.0,W,6,3,-32.0,B,1,1,-18.0,W,7,6,-46.0,B,7,2,18.0,W,7,1,-36.0,B,6,1,-18.0,W,0,0,8.0,B,1,0,-36.0,W,7,0,2.0,B,6,0,-22.0,W,2,6,-4.0,B,1,6,16.0,W,0,7,-18.0,B,1,7,-18.0,W,0,6,-18.0,B,7,7,0.0,B,6,6,0.0
B,5,4,60.0,W,5,5,12.0,B,4,5,50.0,W,5,3,-4.0,B,6,5,-26.0,W,4,6,-32.0,B,5,2,-40.0,W,6,3,-22.0,B,2,2,-50.0,W,2,4,24.0,B,2,5,26.0,W,2,3,-6.0,B,3,5,-18.0,W,3,6,-26.0,B,3,2,-22.0,W,4,2,4.0,B,7,4,49.0,W,7,2,26.0,B,1,4,-30.0,W,1,3,-16.0,B,1,2,36.0,W,0,2,-32.0,B,2,1,16.0,W,3,1,28.0,B,0,3,26.0,W,0,4,20.0,B,0,5,-2.0,W,6,4,14.0,B,5,6,10.0,W,7,5,16.0,B,2,0,36.0,W,7,3,16.0,B,1,5,-14.0,W,2,6,-26.0,B,2,7,-36.0,W,0,6,-10.0,B,4,7,8.0,W,5,7,-34.0,B,4,1,-24.0,W,0,1,-18.0,B,7,6,16.0,W,7,7,-28.0,B,6,2,8.0,W,3,7,-32.0,B,6,6,-28.0,W,1,7,-14.0,B,1,6,-32.0,W,0,7,-32.0,B,1,1,-32.0,W,6,7,-22.0,W,0,0,-26.0,B,1,0,-26.0,W,7,1,-24.0,B,6,1,-24.0,W,3,0,-24.0,B,5,0,-24.0,W,4,0,-28.0,B,5,1,-28.0,W,6,0,-28.0,B,7,0,-28.0
B,4,5,60.0,W,5,3,12.0,B,3,2,80.0,W,4,6,-22.0,B,5,5,4.0,W,3,5,40.0,B,2,5,10.0,W,2,3,-12.0,B,2,2,44.0,W,5,6,32.0,B,2,4,34.0,W,5,4,16.0,B,4,2,-4.0,W,1,4,-14.0,B,5,7,-18.0,W,1,3,12.0,B,1,5,4.0,W,3,7,24.0,B,0,2,-36.0,W,0,3,-12.0,B,6,3,26.0,W,6,2,18.0,B,6,4,-30.0,W,3,6,-14.0,B,6,5,4.0,W,2,1,-2.0,B,0,4,-40.0,W,3,1,-6.0,B,2,6,-22.0,W,2,7,-18.0,B,1,2,26.0,W,1,1,-6.0,B,1,6,-26.0,W,5,1,-8.0,B,5,2,10.0,W,4,1,2.0,B,0,0,-20.0,W,7,2,18.0,B,7,4,4.0,W,0,7,10.0,B,1,7,-4.0,W,7,3,-6.0,B,4,0,-8.0,W,2,0,24.0,B,7,1,-8.0,W,7,5,-8.0,B,7,6,-4.0,W,6,6,14.0,B,7,7,4.0,W,3,0,8.0,B,6,7,30.0,W,4,7,8.0,B,5,0,24.0,W,6,0,8.0,B,1,0,24.0,W,0,5,-10.0,B,7,0,32.0,W,6,1,0.0,B,0,6,0.0,W,0,1,0.0
B,5,4,60.0,W,5,5,12.0,B,4,5,-54.0,W,5,3,-2.0,B,6,3,-12.0,W,2,5,-10.0,B,2,4,10.0,W,3,5,-40.0,B,4,6,12.0,W,2,3,6.0,B,1,4,-22.0,W,0,3,-12.0,B,3,6,-58.0,W,3,7,10.0,B,0,4,22.0,W,0,5,-34.0,B,5,7,38.0,W,5,6,40.0,B,4,7,-44.0,W,6,5,-4.0,B,2,7,36.0,W,2,6,24.0,B,3,2,34.0,W,2,2,38.0,B,4,2,-26.0,W,2,1,12.0,B,6,4,-36.0,W,5,2,-20.0,B,3,1,18.0,W,6,2,34.0,B,1,5,28.0,W,2,0,16.0,B,1,3,32.0,W,1,2,12.0,B,4,1,-6.0,W,5,1,20.0,B,6,7,36.0,W,0,6,48.0,B,3,0,42.0,W,0,2,-8.0,B,4,0,24.0,W,5,0,-20.0,B,0,1,22.0,W,0,0,-16.0,B,1,0,-6.0,W,1,1,-24.0,B,6,0,-29.0,W,7,0,-44.0,B,7,1,-24.0,W,6,1,-38.0,B,7,2,-42.0,W,7,3,-38.0,B,6,6,-26.0,W,7,7,-16.0,B,7,6,-14.0,W,1,7,-38.0,B,7,5,-24.0,W,7,4,-40.0,B,1,6,-40.0,W,0,7,-40.0
B,5,4,60.0,W,5,5,-4.0,B,4,5,-30.0,W,5,3,14.0,B,4,2,-28.0,W,5,1,-42.0,B,6,4,4.0,W,3,5,-28.0,B,5,2,57.0,W,6,2,42.0,B,6,3,38.0,W,6,5,30.0,B,2,3,36.0,W,2,2,-12.0,B,7,5,-16.0,W,2,4,24.0,B,7,2,30.0,W,3,2,24.0,B,4,1,18.0,W,5,0,46.0,B,3,1,-20.0,W,7,4,-32.0,B,7,3,20.0,W,2,1,51.0,B,7,1,22.0,W,6,1,10.0,B,1,3,38.0,W,0,3,12.0,B,1,2,18.0,W,0,2,12.0,B,1,4,8.0,W,2,5,30.0,B,7,6,10.0,W,6,6,24.0,B,4,6,16.0,W,5,6,18.0,B,3,6,32.0,W,4,7,14.0,B,1,5,16.0,W,2,6,8.0,B,0,4,38.0,W,0,5,34.0,B,7,0,38.0,W,6,0,30.0,B,4,0,38.0,B,3,0,34.0,W,2,0,24.0,B,1,0,14.0,W,1,1,24.0,B,0,0,36.0,W,0,1,24.0,B,7,7,22.0,W,6,7,24.0,B,5,7,14.0,W,3,7,30.0,B,0,6,8.0,W,1,6,30.0,B,0,7,16.0,W,1,7,30.0,B,2,7,30.0
