0.007109001978458125 , 0.04103725548320719 , -0.017728214021312125 , -0.028928539835307902 , -0.05316263809384582 , 0.0406784521593549 , 0.04967778086755764 , -0.05362548741148214 , -0.04579769983450572 , -0.5289919407236053 , 0.048375980346206056 , 0.054694469268530624 , -0.08073901252999167 , 0.08935457327075637 , 0.03345962447960458 , 0.15959222459089523 , -0.052101302629041175 , -0.0685128643090698 , 0.03492051054721834 , -0.021130670234734802 , 0.057325246172969656 , 0.0059170684285377575 , 0.09172957282636253 , 0.11380384067008782 , -0.003891101186155114 , 0.05296348754317298 , 0.06457935017567643 , 0.04027999634446291 , -0.04415516814749398 , 0.0619639028853425 , 0.008338103181286735 , 0.05753199316989059 , 0.024664566915291945 , -0.0441476682987802 , -0.40007696421758737 , 0.021439237683550886 , -0.1792298535674611 , -0.003576681446935126 , 0.11531248080896002 , -0.07608184294684346 , 0.02095597057486899 , 0.19460884234888712 , -0.015777614403164855 , 0.0409612600449498 , -0.019491576096328008 , -0.03308237029845086 , 0.07667963269628367 , 0.0023125207537666973 , -0.08466039750765104 , -0.0593797434756298 , -0.0738976699714431 , 0.07066071119499685 , 0.002283780018602896 , -0.08036595532887437 , -0.10226498559526198 , 0.01955180640698899 , -0.1749316221820778 , 0.0056475710991006085 , -0.04628911776236148 , -0.013444265878617585 , -0.0026938679493831654 , -0.12158980556913716 , -0.051041702413302685 , -0.12675662407256977 , 0.010305275670447258 , 0.00943110240391307 , -0.04509302361549485 , 0.004234372335719014 , -0.07062953573791748 , -0.02834920038817481 , -0.05298182217122531 , 0.0970691453538051 , -0.047336573473128564 , -0.02776625335350972 , -0.02447625927664855 , 0.05265706720398931 , 0.1094724577133851 , 0.062179692293161073 , 0.0847490931622725 , 0.22778259356578617 , -0.03163958289256706 , -0.002467503009384318 , 0.10337382677665173 , -0.008295558547937548 , -0.10847199538559286 , 0.006721526890187584 , 0.0469088778819807 , -0.11689528394243279 , 0.04097837123664088 , -0.08187529082954183 , 0.0036649751303127745 , 0.0239362728681101 , -0.051518763262804086 , 0.052956633370518175 , 0.044363804720132974 , -0.026108165463824627 , -0.04189504341382356 , -0.00980543137686226 , 0.013883613240656597 , 0.02687619688785889 , -0.09573044355902938 , -0.25271602927224934 , 0.03535047489393527 , 0.052524046765672655 , -0.003386071425229873 , -0.09346362525118337 , 0.08959048324418088 , 0.004404525172937743 , -0.002109827712506068 , 0.08769459919306535 , -0.09645275448711635 , 0.06761199810438831 , 0.15368497164291556 , 0.01057565187364118 , -0.18021068954283934 , -0.02413981694561384 , 0.05832357183951083 , -0.03842329739274829 , -0.13519927689825947 , 0.08301809740894774 , 
0.09787362848235262 , 
