B,[4,5],50,W,[3,5],50,B,[2,2],247,W,[3,2],247,B,[2,5],523,W,[3,6],523,B,[2,1],753,W,[1,4],753,B,[1,5],471,W,[5,2],471,B,[2,3],315,W,[1,1],315,B,[0,0],5911,W,[4,6],5911,B,[5,5],7087,W,[5,4],7087,B,[5,6],7500,W,[3,1],7500,B,[6,3],7305,W,[1,3],7305,B,[4,1],8193,W,[5,3],8193,B,[3,7],8815,W,[1,0],8815,B,[1,2],10526,W,[6,6],10526,B,[7,7],14347,W,[7,3],14347,B,[7,2],15982,W,[6,1],15982,B,[7,0],16808,W,[5,7],16808,B,[6,7],18618,W,[4,0],18618,B,[4,7],20373,W,[1,6],20373,B,[0,1],21246,W,[4,2],21246,B,[0,7],20928,W,[1,7],20928,B,[2,7],21485,W,[6,2],21485,B,[5,1],23678,W,[3,0],23678,B,[2,0],24731,W,[6,5],24731,B,[7,6],28948,W,[6,4],28948,B,[5,0],32380,W,[0,2],32380,B,[2,6],35148,W,[7,5],35148,B,[7,4],43625,W,[6,0],43625,B,[0,4],48820,W,[2,4],48820,B,[7,1],55060,W,[0,6],55060,B,[0,3],52000,B,[0,5],52000,
B,[4,5],-102,W,[5,3],-102,B,[6,2],645,W,[4,6],645,B,[5,6],452,W,[6,6],452,B,[5,2],190,W,[3,5],190,B,[2,6],646,W,[6,1],646,B,[4,2],2036,W,[6,3],2036,B,[7,0],6100,W,[3,6],6100,B,[2,7],8157,W,[3,7],8157,B,[7,1],8232,W,[5,4],8232,B,[4,7],9589,W,[3,2],9589,B,[6,5],11007,W,[7,2],11007,B,[7,3],13421,W,[1,7],13421,B,[0,7],21276,W,[6,4],21276,B,[1,6],21924,W,[6,0],21924,B,[7,4],25137,W,[0,6],25137,B,[0,5],27078,W,[5,5],27078,B,[5,1],28654,W,[5,0],28654,B,[4,0],30351,W,[7,5],30351,B,[1,5],33779,B,[4,1],35134,W,[3,1],35134,B,[5,7],36463,W,[6,7],36463,B,[2,0],39728,W,[3,0],39728,B,[2,5],40863,W,[2,4],40863,B,[1,4],45690,W,[1,0],45690,B,[0,0],47319,W,[2,3],47319,B,[7,6],47682,W,[7,7],47682,B,[2,1],44188,W,[0,4],44188,B,[2,2],46280,W,[1,1],46280,B,[0,1],48886,W,[1,2],48886,B,[0,2],50000,B,[0,3],50000,B,[1,3],50000,
B,[3,2],-483,W,[2,4],-483,B,[1,5],1136,W,[1,4],1136,B,[5,5],1326,W,[3,1],1326,B,[0,4],2607,W,[5,4],2607,B,[5,2],2953,W,[5,3],2953,B,[6,2],2258,W,[2,5],2258,B,[3,6],1845,W,[5,6],1845,B,[5,7],1496,W,[6,4],1496,B,[7,3],3376,W,[5,1],3376,B,[4,2],2590,W,[2,3],2590,B,[4,5],4109,W,[0,5],4109,B,[2,1],4082,W,[3,5],4082,B,[2,6],3825,W,[6,1],3825,B,[7,0],9109,W,[0,6],9109,B,[0,7],15893,W,[6,5],15893,B,[6,0],17068,W,[1,1],17068,B,[7,4],16673,W,[3,7],16673,B,[1,7],18106,W,[5,0],18106,B,[4,0],20341,W,[1,6],20341,B,[1,3],23026,W,[7,6],23026,B,[2,7],25101,W,[4,7],25101,B,[7,5],23577,W,[1,2],23577,B,[3,0],25963,W,[4,1],25963,B,[0,3],27712,W,[2,2],27712,B,[0,0],29577,W,[7,1],29577,B,[4,6],30928,W,[7,2],30928,B,[6,3],35617,W,[0,2],35617,B,[0,1],43534,W,[6,6],43534,B,[7,7],49490,W,[6,7],49490,B,[2,0],46000,W,[1,0],46000,
B,[3,2],-543,W,[2,4],-543,B,[1,5],744,W,[3,1],744,B,[2,1],979,W,[1,1],979,B,[5,4],-238,W,[6,5],-238,B,[2,2],1570,W,[2,3],1570,B,[0,0],7767,W,[1,2],7767,B,[0,1],9273,W,[0,3],9273,B,[4,1],10509,W,[4,0],10509,B,[0,2],11334,W,[4,5],11334,B,[3,0],12504,W,[2,0],12504,B,[0,4],12616,W,[2,5],12616,B,[1,0],18579,W,[0,5],18579,B,[5,0],23017,W,[4,2],23017,B,[1,3],25557,B,[2,6],25872,W,[0,6],25872,B,[0,7],30358,W,[1,4],30358,B,[1,6],32765,W,[2,7],32765,B,[3,5],35032,B,[1,7],38629,B,[5,6],39291,W,[3,6],39291,B,[7,4],43717,W,[6,7],43717,B,[3,7],45887,W,[7,6],45887,B,[4,6],46912,W,[5,3],46912,B,[6,3],49773,B,[6,6],55276,W,[4,7],55276,B,[5,7],56363,B,[5,5],57710,B,[6,4],59164,W,[6,2],59164,B,[7,7],60020,B,[7,1],61674,W,[6,1],61674,B,[5,1],63126,W,[6,0],63126,B,[5,2],63328,B,[7,3],63509,B,[7,2],64000,B,[7,0],64000,B,[7,5],64000,
B,[3,2],-530,W,[2,4],-530,B,[5,5],-160,W,[4,2],-160,B,[2,5],749,W,[4,5],749,B,[5,2],884,W,[5,3],884,B,[1,5],2555,W,[2,1],2555,B,[2,2],1419,W,[3,1],1419,B,[2,0],2682,W,[1,0],2682,B,[0,0],8250,W,[1,2],8250,B,[2,3],10632,W,[3,5],10632,B,[0,1],11160,W,[0,2],11160,B,[4,1],13387,W,[6,5],13387,B,[7,5],12821,W,[1,4],12821,B,[1,1],15195,W,[4,6],15195,B,[0,3],15752,W,[0,6],15752,B,[0,5],18076,W,[3,0],18076,B,[4,0],21644,W,[0,4],21644,B,[1,3],24848,W,[6,2],24848,B,[0,7],29906,W,[6,4],29906,B,[7,2],31808,W,[6,1],31808,B,[5,7],32330,W,[3,6],32330,B,[6,3],34579,W,[4,7],34579,B,[3,7],37079,W,[1,6],37079,B,[7,0],39315,W,[2,6],39315,B,[1,7],44816,W,[2,7],44816,B,[5,6],44370,W,[5,4],44370,W,[5,1],44370,B,[5,0],46732,W,[6,7],46732,B,[7,7],50240,W,[7,4],50240,B,[7,6],58000,B,[6,6],58000,B,[7,3],58000,
B,[2,3],182,W,[2,2],182,B,[2,1],-919,W,[1,3],-919,B,[5,5],1993,W,[3,1],1993,B,[2,4],3006,W,[1,1],3006,B,[0,0],8166,W,[0,1],8166,B,[0,3],10594,W,[6,6],10594,B,[7,7],13480,W,[2,5],13480,B,[4,1],13896,W,[5,1],13896,B,[1,2],12643,W,[4,5],12643,B,[1,0],15505,W,[4,2],15505,B,[0,2],20699,W,[0,4],20699,B,[0,5],23506,W,[6,5],23506,B,[4,0],24363,W,[6,7],24363,B,[5,7],26868,W,[2,0],26868,B,[3,0],29520,B,[5,6],30746,W,[4,7],30746,B,[6,4],32921,W,[3,5],32921,B,[3,2],33454,W,[1,4],33454,B,[5,0],37686,W,[7,3],37686,B,[6,2],39144,W,[7,5],39144,B,[1,5],40681,W,[7,6],40681,B,[7,4],42962,B,[7,2],45102,B,[6,3],48102,B,[4,6],48968,W,[5,2],48968,B,[3,7],48773,W,[3,6],48773,B,[2,7],49999,W,[5,4],49999,B,[5,3],51195,W,[7,1],51195,B,[1,6],55745,B,[7,0],59492,B,[6,1],60000,B,[2,6],60000,
B,[4,5],-217,W,[5,5],-217,B,[6,5],-408,W,[4,2],-408,B,[2,2],1232,W,[2,4],1232,B,[5,2],2456,W,[3,5],2456,B,[2,6],2259,W,[3,6],2259,B,[2,7],3343,W,[5,3],3343,B,[3,2],4136,W,[3,1],4136,B,[3,0],3476,W,[5,1],3476,B,[6,2],3954,W,[6,3],3954,B,[5,0],4663,W,[6,1],4663,B,[7,0],7119,W,[2,0],7119,B,[4,0],8431,W,[4,1],8431,B,[7,2],10409,W,[6,0],10409,B,[1,0],16561,W,[3,7],16561,B,[7,1],20122,W,[1,2],20122,B,[4,7],21732,W,[6,6],21732,B,[7,3],23279,W,[7,5],23279,B,[0,2],27520,W,[1,1],27520,B,[1,5],27327,W,[1,4],27327,B,[7,7],29772,W,[5,7],29772,B,[6,7],33143,W,[5,4],33143,B,[7,6],36149,W,[0,6],36149,B,[5,6],38789,W,[1,6],38789,B,[4,6],40871,W,[1,3],40871,B,[0,4],48811,W,[1,7],48811,B,[7,4],55418,B,[2,5],57085,B,[0,0],59020,B,[0,5],61000,W,[0,3],61000,B,[0,7],61000,B,[2,1],61000,
B,[2,3],74,W,[4,2],74,B,[5,1],343,W,[2,5],343,B,[3,5],-206,W,[2,4],-206,B,[2,6],1114,W,[1,7],1114,B,[2,7],5436,W,[1,6],5436,B,[0,7],9586,W,[3,2],9586,B,[1,5],12436,W,[1,2],12436,B,[2,2],10356,W,[1,4],10356,B,[0,2],11837,W,[1,3],11837,B,[0,4],12137,W,[0,5],12137,B,[0,6],15927,W,[4,1],15927,B,[5,5],17831,W,[5,4],17831,B,[3,6],17207,W,[3,7],17207,B,[4,7],19841,W,[6,1],19841,B,[0,3],25060,W,[0,1],25060,B,[0,0],30043,W,[2,1],30043,B,[4,5],32686,W,[4,6],32686,B,[1,1],37460,W,[5,6],37460,B,[5,7],40847,B,[6,5],43608,W,[7,6],43608,B,[3,0],47658,W,[1,0],47658,B,[2,0],49291,B,[3,1],50027,B,[7,1],52430,W,[6,0],52430,B,[7,4],55335,W,[6,2],55335,B,[6,4],56334,W,[4,0],56334,B,[5,0],57753,B,[7,3],58279,W,[6,3],58279,B,[7,0],60022,W,[6,6],60022,B,[7,7],61356,W,[6,7],61356,B,[7,2],61507,B,[5,2],62000,B,[7,5],62000,B,[5,3],62000,
B,[5,4],-198,W,[3,5],-198,B,[2,4],65,W,[5,5],65,B,[5,6],-615,W,[1,5],-615,B,[2,2],299,W,[3,2],299,B,[2,5],1058,W,[5,3],1058,B,[0,5],2511,W,[6,5],2511,B,[5,2],3652,W,[1,1],3652,B,[0,0],6966,W,[4,2],6966,B,[7,5],8748,W,[1,2],8748,B,[1,3],9025,W,[0,2],9025,B,[4,5],10244,W,[7,6],10244,B,[7,7],14745,W,[1,6],14745,B,[0,7],16656,W,[2,0],16656,B,[2,1],17020,W,[3,1],17020,B,[1,0],18567,W,[6,3],18567,B,[7,4],20342,W,[3,0],20342,B,[4,0],22276,W,[0,6],22276,B,[0,4],23014,W,[5,1],23014,B,[5,0],25470,W,[7,3],25470,B,[0,3],27449,W,[4,6],27449,B,[0,1],30511,W,[6,2],30511,B,[7,2],32527,W,[6,7],32527,B,[1,4],33817,W,[2,6],33817,B,[1,7],34673,W,[6,1],34673,B,[6,0],36085,W,[2,3],36085,B,[4,1],31152,W,[6,6],31152,B,[5,7],36132,W,[6,4],36132,B,[3,6],34684,W,[4,7],34684,B,[3,7],34000,W,[7,1],34000,B,[7,0],34000,W,[2,7],34000,
B,[5,4],-494,W,[3,5],-494,B,[2,2],707,W,[6,4],707,B,[2,5],1632,W,[1,1],1632,B,[3,2],2777,W,[2,1],2777,B,[0,0],7851,W,[1,5],7851,B,[3,1],7898,W,[1,0],7898,B,[3,6],9124,W,[2,4],9124,B,[0,5],10199,W,[0,6],10199,B,[0,7],15703,W,[4,1],15703,B,[2,0],15590,W,[3,7],15590,B,[3,0],17912,W,[0,1],17912,B,[0,2],21552,W,[1,3],21552,B,[1,2],22455,W,[1,6],22455,B,[4,0],25612,W,[2,3],25612,B,[2,7],28377,W,[1,7],28377,B,[4,7],31542,B,[2,6],32984,W,[1,4],32984,B,[5,0],39837,W,[0,3],39837,B,[4,5],43251,W,[4,6],43251,B,[0,4],47504,B,[5,7],51692,B,[4,2],53836,B,[6,3],59051,W,[6,2],59051,B,[7,4],59423,W,[6,5],59423,B,[7,6],59532,W,[6,6],59532,B,[5,6],60199,W,[6,7],60199,B,[7,2],60937,B,[6,1],61331,W,[6,0],61331,B,[7,5],61698,B,[5,3],62141,B,[7,1],62785,B,[5,1],63000,B,[5,2],63000,B,[5,5],63000,B,[7,0],63000,B,[7,7],63000,
B,[4,5],-545,W,[5,5],-545,B,[6,5],418,W,[5,3],418,B,[4,2],-45,W,[3,1],-45,B,[6,2],972,W,[6,3],972,B,[4,1],816,W,[6,1],816,B,[3,2],-326,W,[3,5],-326,B,[2,5],234,W,[2,6],234,B,[2,7],1150,W,[7,5],1150,B,[2,0],869,W,[1,5],869,B,[2,3],1307,W,[2,2],1307,B,[1,3],192,W,[5,1],192,B,[7,1],912,W,[6,0],912,B,[0,5],3669,W,[1,1],3669,B,[0,0],8525,W,[6,4],8525,B,[7,3],10217,W,[1,7],10217,B,[3,7],11324,W,[0,3],11324,B,[0,7],12663,W,[2,1],12663,B,[3,0],13747,W,[2,4],13747,B,[5,0],15997,W,[0,1],15997,B,[1,0],18331,W,[0,6],18331,B,[4,0],23591,W,[0,4],23591,B,[0,2],31795,W,[1,6],31795,B,[7,0],35943,W,[3,6],35943,B,[7,2],40930,B,[5,2],42307,W,[1,4],42307,B,[1,2],46256,B,[4,6],48804,W,[4,7],48804,B,[5,7],47786,W,[6,6],47786,B,[7,7],53638,W,[5,4],53638,B,[5,6],50428,W,[6,7],50428,B,[7,6],56000,B,[7,4],56000,
B,[3,2],-147,W,[4,2],-147,B,[5,1],370,W,[2,3],370,B,[5,2],847,W,[4,1],847,B,[1,2],1853,W,[1,4],1853,B,[2,2],1361,W,[0,1],1361,B,[5,0],4620,W,[4,5],4620,B,[0,2],5068,W,[6,1],5068,B,[0,0],7939,W,[2,1],7939,B,[6,2],10023,W,[7,2],10023,B,[0,5],10607,W,[1,3],10607,B,[1,0],11914,W,[1,5],11914,B,[1,6],12474,W,[6,0],12474,B,[7,0],19646,W,[0,4],19646,B,[7,1],23303,W,[2,0],23303,B,[7,3],24985,W,[2,6],24985,B,[0,3],27171,W,[1,7],27171,B,[2,7],29796,W,[0,6],29796,B,[0,7],35024,W,[1,1],35024,B,[3,7],37245,W,[4,0],37245,B,[3,0],39576,W,[3,1],39576,B,[6,3],42306,W,[3,6],42306,B,[2,5],43511,W,[3,5],43511,B,[5,5],45796,W,[5,3],45796,B,[6,4],49786,W,[6,6],49786,B,[5,4],52725,W,[4,6],52725,B,[2,4],58035,B,[7,7],59595,W,[6,5],59595,B,[4,7],61954,W,[6,7],61954,B,[5,6],62464,B,[7,4],63000,B,[5,7],63000,B,[7,5],63000,
B,[3,2],145,W,[4,2],145,B,[5,1],312,W,[4,1],312,B,[5,0],1773,W,[2,1],1773,B,[5,5],1312,W,[2,5],1312,B,[3,5],1209,W,[3,6],1209,B,[2,6],1644,W,[2,7],1644,B,[1,5],1186,W,[5,3],1186,B,[3,7],2122,W,[0,5],2122,B,[0,4],3573,W,[6,6],3573,B,[2,4],3893,W,[1,7],3893,B,[0,7],13201,W,[4,0],13201,B,[7,7],14934,W,[6,0],14934,B,[0,6],17997,W,[1,4],17997,B,[1,3],18644,W,[0,2],18644,B,[4,7],18910,W,[2,3],18910,B,[1,6],24475,W,[4,5],24475,B,[2,2],24861,W,[5,4],24861,B,[5,6],26210,W,[1,2],26210,B,[2,0],24970,W,[4,6],24970,B,[0,3],30617,W,[1,0],30617,B,[0,1],36181,W,[3,0],36181,B,[6,2],34213,W,[7,6],34213,B,[6,5],36941,W,[6,3],36941,B,[7,5],38901,W,[7,1],38901,B,[5,7],44967,W,[6,7],44967,B,[7,2],46136,W,[6,4],46136,B,[7,4],41564,W,[1,1],41564,B,[0,0],54544,W,[7,3],54544,B,[5,2],62000,B,[3,1],62000,B,[6,1],62000,B,[7,0],62000,
